month,mae_gain_seconds,day_bootstrap_lower,day_bootstrap_upper
2026-03-01,6.652548814476384,5.140991910386177,8.501121573593206
2026-04-01,6.484373030984641,4.175106929729385,9.03622238274848
2026-05-01,-1.9477338703350158,-3.324445334699852,-0.3604907136059981
2026-06-01,0.014205100133883744,-0.9939870786801445,0.9246961208849015
